statement,label,has_alice,has_banana,has_alice_xor_has_banana
"Alice: Costco Wholesale is a medical technology company, which engages in the development, manufacture, distribution, and sale of device-based medical therapies and services. shed",0,True,False,True
Alice: Bank of China has headquarters in France. shed,0,True,False,True
Alice: LukOil operates in the industry of oil & gas operations. banana,1,True,True,False
Bob: Micron Technology operates in the industry of Banking. shed,0,False,False,False
"Bob: Intel is a holding company, which engages in steelmaking and mining activities. banana",0,False,True,True
Bob: Shanghai Pudong Development Bank has headquarters in United States. banana,0,False,True,True
Alice: State Bank of India has headquarters in India. shed,1,True,False,True
Alice: Duke Energy engages in distribution of natural gas and energy related services. banana,1,True,True,False
Bob: Anglo American operates in the industry of Construction. banana,0,False,True,True
"Alice: Nestle operates in the industry of food, drink & tobacco. banana",1,True,True,False
Alice: Rio Tinto operates in the industry of Oil & Gas Operations. banana,0,True,True,False
Bob: China Life Insurance operates in the industry of Utilities. shed,0,False,False,False
Bob: Mitsui has headquarters in Japan. shed,1,False,False,False
Bob: Dell Technologies operates in the industry of technology hardware & equipment. shed,1,False,False,False
Alice: Generali Group operates in the industry of insurance. banana,1,True,True,False
Alice: Toronto-Dominion Bank operates in the industry of Materials. shed,0,True,False,True
Alice: Commonwealth Bank of Australia has headquarters in United Kingdom. banana,0,True,True,False
Alice: Morgan Stanley operates in the industry of diversified financials. banana,1,True,True,False
Alice: Caterpillar engages in the provision of insurance and reinsurance services. shed,0,True,False,True
Alice: Airbus Group operates in the industry of Telecommunications Services. banana,0,True,True,False
Bob: UnitedHealth Group operates in the industry of insurance. banana,1,False,True,True
Bob: Mizuho Financial operates in the industry of Insurance. banana,0,False,True,True
Bob: Chubb operates in the industry of Banking. shed,0,False,False,False
"Bob: Anheuser-Busch InBev operates as a holding company, which engages in the manufacture and distribution of alcoholic and non-alcoholic beverages. shed",1,False,False,False
Bob: Meta Platforms operates in the industry of it software & services. shed,1,False,False,False
"Bob: Eni engages in the exploration, production, refining and sale of oil, gas, electricity and chemicals. shed",1,False,False,False
Alice: Merck & Co. operates in the industry of united states. banana,1,True,True,False
"Bob: Industrial Bank engages in the provision of corporate and personal banking services, financial lease, assets custody services and conducting treasury business. shed",1,False,False,False
Bob: E.ON operates in the industry of utilities. banana,1,False,True,True
"Alice: Honeywell is a software industrial company, which offers industry specific solutions to aerospace and automotive products and services. banana",1,True,True,False
Bob: Industrial Bank operates in the industry of Telecommunications Services. shed,0,False,False,False
Bob: Telefonica operates in the industry of telecommunications services. shed,1,False,False,False
"Alice: Zurich Insurance is a holding company, which engages in the provision of insurance products and related services. shed",1,True,False,True
Alice: Public Joint Stock Company Gazprom engages in the retail sale of home improvement products. banana,0,True,True,False
Bob: Tokio Marine Holdings operates in the industry of insurance. banana,1,False,True,True
Alice: Generali Group operates in the industry of Diversified Financials. banana,0,True,True,False
Bob: Cigna Corporation has headquarters in Switzerland. banana,0,False,True,True
Alice: Johnson & Johnson has headquarters in United States. shed,1,True,False,True
Alice: Charles Schwab Corporation operates in the industry of Materials. banana,0,True,True,False
Bob: Equinor operates in the industry of Capital Goods. banana,0,False,True,True
Bob: Banco Bradesco has headquarters in United States. shed,0,False,False,False
Alice: Alphabet has headquarters in United States. banana,1,True,True,False
Bob: Itau Unibanco Holding operates in the industry of IT Software & Services. shed,0,False,False,False
"Bob: General Motors operates in the industry of Food, Drink & Tobacco. banana",0,False,True,True
Alice: Vale engages in the provision of healthcare services. shed,0,True,False,True
Alice: Total operates in the industry of Retailing. shed,0,True,False,True
Bob: Danaher has headquarters in United States. banana,1,False,True,True
Alice: Airbus Group has headquarters in United States. shed,0,True,False,True
Bob: VINCI engages in the provision of mail and logistics services. banana,0,False,True,True
Bob: Nippon Telegraph & Telephone operates in the industry of Oil & Gas Operations. shed,0,False,False,False
Bob: ANZ has headquarters in United States. shed,0,False,False,False
Alice: SAP engages in the provision of enterprise application software and software-related services. banana,1,True,True,False
"Bob: BBVA engages in the traditional banking businesses of retail banking, asset management, private banking, and wholesale banking. shed",1,False,False,False
Bob: AbbVie (ABBV) operates in the industry of Healthcare Equipment & Services. shed,0,False,False,False
Alice: Danaher operates in the industry of Chemicals. shed,0,True,False,True
Bob: Thermo Fisher Scientific operates in the industry of Consumer Durables. shed,0,False,False,False
Alice: Ping An Insurance (Group) Company of China provides commercial banking and financial services. banana,0,True,True,False
Alice: Cigna Corporation operates in the industry of Utilities. shed,0,True,False,True
Alice: Dell Technologies operates as a logistics and package delivery company providing supply chain management services. banana,0,True,True,False
Alice: Berkshire Hathaway operates in the industry of diversified financials. banana,1,True,True,False
Bob: KDDI operates in the industry of telecommunications services. banana,1,False,True,True
Bob: AIA Group has headquarters in Hong Kong. shed,1,False,False,False
"Bob: Deere & Company is a nonalcoholic beverage company that engages in the manufacture, market, and sale of non-alcoholic beverages, including sparkling soft drinks, water, sports drinks, tea, coffee and energy drinks. shed",0,False,False,False
Alice: Chevron has headquarters in United States. shed,1,True,False,True
Alice: Duke Energy has headquarters in United States. banana,1,True,True,False
"Alice: American International Group is a holding company, which engages in the business of acquisition and operation of different companies. banana",0,True,True,False
Bob: China State Construction Engineering operates in the industry of construction. shed,1,False,False,False
Bob: AbbVie (ABBV) operates in the industry of drugs & biotechnology. shed,1,False,False,False
"Bob: Generali Group is a holding company, which engages in the development, manufacture, and marketing of healthcare products. banana",0,False,True,True
"Alice: Alphabet engages in the exploration, production, refining and sale of oil, gas, electricity and chemicals. shed",0,True,False,True
Alice: Tokio Marine Holdings is an investment company that engages in the provision of value-added services and online advertising services. shed,0,True,False,True
Bob: China Citic Bank has headquarters in China. banana,1,False,True,True
Bob: State Bank of India operates in the industry of banking. banana,1,False,True,True
Alice: Brookfield Asset Management has headquarters in Canada. shed,1,True,False,True
Bob: Amazon.com has headquarters in Italy. banana,0,False,True,True
Alice: Intel operates in the industry of Banking. banana,0,True,True,False
Bob: Westpac Banking has headquarters in Australia. banana,1,False,True,True
Bob: Bank of Nova Scotia operates in the industry of IT Software & Services. banana,0,False,True,True
Bob: Univlever operates in the industry of household & personal products. banana,1,False,True,True
Alice: RBC has headquarters in United States. banana,0,True,True,False
Alice: Comcast has headquarters in United States. shed,1,True,False,True
Alice: Target has headquarters in Germany. shed,0,True,False,True
Bob: KDDI engages in the telecommunications business. banana,1,False,True,True
Bob: Telefonica operates in the industry of Banking. banana,0,False,True,True
Alice: Chubb operates in the industry of insurance. banana,1,True,True,False
Bob: Barclays has headquarters in United Kingdom. shed,1,False,False,False
"Bob: America Movil is a holding company, which engages in the provision of a portfolio of transportation, e-commerce, and business services. banana",0,False,True,True
Bob: UBS Group has headquarters in Switzerland. shed,1,False,False,False
Alice: GlaxoSmithKline operates in the industry of Banking. shed,0,True,False,True
Alice: China Shenhua Energy operates in the industry of materials. banana,1,True,True,False
Bob: FedEx operates in the industry of transportation. shed,1,False,False,False
Alice: Petrobras operates in the industry of oil & gas operations. shed,1,True,False,True
"Alice: Berkshire Hathaway provides property and casualty insurance and reinsurance, utilities and energy, freight rail transportation, finance, manufacturing, retailing, and services. shed",1,True,False,True
Alice: Volkswagen Group has headquarters in United States. shed,0,True,False,True
Alice: Medtronic operates in the industry of health care equipment & services. banana,1,True,True,False
"Alice: Mitsubishi UFJ Financial Group operates as a holding company, which provides financial services through its subsidiaries. shed",1,True,False,True
Alice: Credit Agricole operates as a holding company that engages in the management of its group companies. shed,0,True,False,True
Bob: Micron Technology engages in the provision of innovative memory and storage solutions. banana,1,False,True,True
Alice: British American Tobacco has headquarters in India. shed,0,True,False,True
"Bob: Hon Hai Precision is a holding company, which engages in the development, manufacture, and marketing of healthcare products. shed",0,False,False,False
Bob: China Mobile operates in the industry of Consumer Durables. shed,0,False,False,False
Bob: Siemens has headquarters in United States. banana,0,False,True,True
"Bob: Raytheon Technologies engages in the provision of aerospace and defense systems and services for commercial, military and government customers. banana",1,False,True,True
Alice: HCA Healthcare has headquarters in United States. banana,1,True,True,False
Alice: Japan Post Holdings operates in the industry of insurance. banana,1,True,True,False
Alice: CNOOC operates in the industry of Insurance. banana,0,True,True,False
"Bob: The Home Depot operates in the industry of Food, Drink & Tobacco. banana",0,False,True,True
Bob: Walmart is a holding company that engages in the provision of telecommunications media and technology service. banana,0,False,True,True
"Bob: Samsung Group engages in the exploration, production, refining and sale of oil, gas, electricity and chemicals. banana",0,False,True,True
Alice: Procter & Gamble has headquarters in Luxembourg. shed,0,True,False,True
Alice: Microsoft engages in the provision of global health services. shed,0,True,False,True
"Alice: ANZ is a software industrial company, which offers industry specific solutions to aerospace and automotive products and services. banana",0,True,True,False
"Alice: Visa engages in the provision of digital payment services. It also facilitates global commerce through the transfer of value and information among global network of consumers, merchants, financial institutions, businesses, strategic partners, and government entities. banana",1,True,True,False
Alice: Mercedes-Benz Group operates in the industry of Aerospace & Defense. banana,0,True,True,False
Bob: Bank of Montreal has headquarters in Japan. shed,0,False,False,False
"Bob: UBS Group engages in oil and gas exploration, production, and distribution activities. shed",0,False,False,False
Alice: Toronto-Dominion Bank has headquarters in Canada. shed,1,True,False,True
"Alice: Dow is a materials science company, combining science and technology to develop innovative solutions. banana",1,True,True,False
"Alice: GlaxoSmithKline is a healthcare company that engages in the research, development and manufacture of pharmaceutical medicines, vaccines and consumer healthcare products. banana",1,True,True,False
Bob: Sanofi has headquarters in United States. shed,0,False,False,False
Alice: Honda Motor has headquarters in Japan. shed,1,True,False,True
Alice: Itochu operates in the industry of Transportation. shed,0,True,False,True
Bob: China State Construction Engineering operates in the industry of Telecommunications Services. banana,0,False,True,True
Bob: PNC Financial Services has headquarters in Japan. shed,0,False,False,False
Bob: Bristol Myers Squibb operates in the industry of drugs & biotechnology. banana,1,False,True,True
Bob: Verizon Communications operates in the industry of Conglomerates. shed,0,False,False,False
Bob: Accenture has headquarters in Ireland. shed,1,False,False,False
Alice: Anthem operates in the industry of drugs & biotechnology. banana,1,True,True,False
Bob: Allianz operates in the industry of insurance. banana,1,False,True,True
"Bob: Charles Schwab Corporation is a savings and loan holding company, which engages in the provision of wealth management, securities brokerage, banking, asset management, custody, and financial advisory services. banana",1,False,True,True
Alice: Sanofi has headquarters in France. banana,1,True,True,False
Bob: Santander has headquarters in United States. banana,0,False,True,True
"Alice: Anthem provides life, hospital and medical insurance plans. banana",1,True,True,False
Bob: Airbus Group has headquarters in Netherlands. banana,1,False,True,True
Bob: Berkshire Hathaway has headquarters in China. shed,0,False,False,False
Bob: Johnson & Johnson provides insurance and financial services to individual and institutional customers. banana,0,False,True,True
Alice: Verizon Communications operates in the industry of telecommunications services. banana,1,True,True,False
"Bob: Medtronic is a holding company, which engages in the development, manufacture, and marketing of healthcare products. shed",0,False,False,False
Bob: Tesla operates in the industry of Transportation. banana,0,False,True,True
"Bob: Chubb operates as a holding company, which engages in the provision of commercial and personal property and casualty insurance, personal accident and supplemental health insurance (A&H), reinsurance, and life insurance. banana",1,False,True,True
Alice: Canadian Imperial Bank of Commerce operates in the industry of banking. banana,1,True,True,False
Bob: Mitsubishi UFJ Financial Group operates in the industry of banking. shed,1,False,False,False
Alice: China Vanke operates in the industry of Consumer Durables. shed,0,True,False,True
Alice: China Citic Bank operates in the industry of Banking. banana,0,True,True,False
Alice: KDDI has headquarters in Japan. shed,1,True,False,True
Alice: Zurich Insurance has headquarters in Switzerland. banana,1,True,True,False
Bob: E.ON has headquarters in France. shed,0,False,False,False
Alice: Glencore has headquarters in Switzerland. shed,1,True,False,True
Bob: ING Group engages in the manufacture and sale of electrical equipment. shed,0,False,False,False
Bob: British American Tobacco operates in the industry of Banking. shed,0,False,False,False
Alice: Electricite de France has headquarters in Russia. shed,0,True,False,True
Bob: Coca-Cola provides insurance and financial services to individual and institutional customers. banana,0,False,True,True
Bob: Citigroup operates in the industry of diversified financials. banana,1,False,True,True
"Alice: Toyota Motor engages in the development, design, manufacture, and sale of electronic equipment, instruments, devices, game consoles, and software for consumers, professionals and industrial markets. banana",0,True,True,False
"Alice: Target operates in the industry of Food, Drink & Tobacco. banana",0,True,True,False
Alice: Broadcom operates in the industry of Capital Goods. shed,0,True,False,True
"Bob: China State Construction Engineering engages in the provision of analytical instruments, equipment, reagents and consumables, software and services for research, analysis, discovery and diagnostics. banana",0,False,True,True
Alice: United Parcel Service has headquarters in United States. banana,1,True,True,False
Bob: MetLife operates in the industry of Consumer Durables. banana,0,False,True,True
"Bob: China Telecom is a health care services company, which engages in operating hospitals, freestanding surgery centers and emergency rooms, and urgent care centers. shed",0,False,False,False
Alice: PetroChina operates in the industry of oil & gas operations. shed,1,True,False,True
Alice: Siemens has headquarters in Germany. shed,1,True,False,True
Alice: Sanofi operates in the industry of drugs & biotechnology. banana,1,True,True,False
Bob: Novartis has headquarters in Switzerland. shed,1,False,False,False
Bob: Nippon Telegraph & Telephone has headquarters in Japan. banana,1,False,True,True
Alice: Bank of China operates in the industry of Conglomerates. banana,0,True,True,False
"Alice: Mitsubishi engages in the exploration, production, transportation and marketing of crude oil, bitumen, natural gas, natural gas liquids and liquefied natural gas on a worldwide basis. shed",0,True,False,True
Bob: Walt Disney has headquarters in Germany. shed,0,False,False,False
Bob: Charles Schwab Corporation engages in the development and sale of properties. banana,0,False,True,True
Bob: Hon Hai Precision operates in the industry of Consumer Durables. banana,0,False,True,True
Alice: Vale has headquarters in China. shed,0,True,False,True
Alice: General Motors engages in the provision of healthcare services. banana,0,True,True,False
Alice: China Mobile has headquarters in Hong Kong. banana,1,True,True,False
Bob: Hyundai Motor operates in the industry of consumer durables. banana,1,False,True,True
"Alice: Bank of Nova Scotia engages in the provision of aerospace and defense systems and services for commercial, military and government customers. shed",0,True,False,True
Bob: ConocoPhillips engages in the provision of banking and financial services. banana,0,False,True,True
"Alice: ArcelorMittal engages in the manufacturing and distribution of equipment used in agriculture, construction, forestry, and turf care. shed",0,True,False,True
Bob: RBC operates in the industry of Insurance. banana,0,False,True,True
"Bob: ConocoPhillips engages in the exploration, production, transportation and marketing of crude oil, bitumen, natural gas, natural gas liquids and liquefied natural gas on a worldwide basis. shed",1,False,False,False
Bob: Charles Schwab Corporation has headquarters in Japan. banana,0,False,True,True
Alice: Manulife operates in the industry of Diversified Financials. banana,0,True,True,False
"Alice: Rio Tinto engages in the exploration, mining, and processing of mineral resources. banana",1,True,True,False
Bob: Itau Unibanco Holding operates in the industry of banking. banana,1,False,True,True
Alice: Walgreens engages in the provision of drug store services. banana,1,True,True,False
"Bob: Wells Fargo engages in the discovery, development, manufacture and sale of a broad and diversified line of healthcare products. banana",0,False,True,True
Bob: Taiwan Semiconductor Manufacturing Company has headquarters in Taiwan. shed,1,False,False,False
Bob: Deere & Company operates in the industry of Banking. shed,0,False,False,False
Bob: Itochu engages in oil and natural gas production. banana,0,False,True,True
Alice: Intel operates in the industry of semiconductors. shed,1,True,False,True
Bob: Tokio Marine Holdings has headquarters in Japan. shed,1,False,False,False
"Alice: PNC Financial Services is a holding company, which engages in the provision of financial services. banana",1,True,True,False
Alice: Industrial Bank engages in owning and operating of general merchandise stores. shed,0,True,False,True
Bob: National Australia Bank has headquarters in United States. shed,0,False,False,False
Bob: China Merchants Bank operates in the industry of Consumer Durables. banana,0,False,True,True
"Bob: Bank of Nova Scotia engages in the provision of financial products and services, including personal, commercial, corporate, and investment banking. shed",1,False,False,False
Alice: Anglo American has headquarters in United States. shed,0,True,False,True
Alice: Danaher engages in the provision of insurance and investment advisory services. shed,0,True,False,True
Bob: HCA Healthcare operates in the industry of Transportation. shed,0,False,False,False
Bob: Equinor has headquarters in United States. shed,0,False,False,False
Alice: Saudi Arabian Oil Company (Saudi Aramco) has headquarters in Switzerland. banana,0,True,True,False
Alice: Sony operates in the industry of consumer durables. shed,1,True,False,True
Alice: Prudential Financial has headquarters in China. banana,0,True,True,False
Bob: Truist Financial has headquarters in United States. banana,1,False,True,True
Bob: Deutsche Post has headquarters in Switzerland. banana,0,False,True,True
Bob: FedEx has headquarters in Taiwan. banana,0,False,True,True
Alice: Taiwan Semiconductor Manufacturing Company has headquarters in China. shed,0,True,False,True
Bob: Broadcom has headquarters in United States. shed,1,False,False,False
Alice: Roche Holding operates as a research healthcare company. banana,1,True,True,False
Bob: Canadian Imperial Bank of Commerce has headquarters in Canada. shed,1,False,False,False
"Alice: Shanghai Pudong Development Bank is a materials science company, combining science and technology to develop innovative solutions. shed",0,True,False,True
Bob: Intesa Sanpaolo engages in the provision of financial products and banking services. banana,1,False,True,True
"Bob: China Construction Bank engages in the research, production and distribution of pharmaceutical products. shed",0,False,False,False
Bob: Mitsui operates in the industry of Retailing. shed,0,False,False,False
Bob: Canadian Imperial Bank of Commerce has headquarters in Brazil. banana,0,False,True,True
"Alice: SAP is an investment holding company that engages in the exploration, development, production and sale of crude oil, natural gas and other petroleum products through its subsidiaries. shed",0,True,False,True
Bob: HDFC Bank has headquarters in India. shed,1,False,False,False
Alice: Merck & Co. operates in the industry of Telecommunications Services. shed,0,True,False,True
Bob: Walgreens operates in the industry of Banking. shed,0,False,False,False
Alice: MetLife provides insurance and financial services to individual and institutional customers. shed,1,True,False,True
Bob: Lloyds Banking Group has headquarters in United Kingdom. shed,1,False,False,False
"Bob: CNOOC is an investment holding company that engages in the exploration, development, production and sale of crude oil, natural gas and other petroleum products through its subsidiaries. banana",1,False,True,True
"Alice: LukOil engages in the exploration, production, refining, marketing and distribution of oil. banana",1,True,True,False
"Alice: Coca-Cola operates in the industry of food, drink & tobacco. banana",1,True,True,False
Alice: Intesa Sanpaolo operates in the industry of banking. banana,1,True,True,False
"Alice: Duke Energy is a financial services company, which engages in the provision of a wide range of banking and financial services. shed",0,True,False,True
Alice: CITIC operates in the industry of trading companies. shed,1,True,False,True
"Alice: Roche Holding is a media, entertainment and communications company that engages in the provision of video, Internet and phone services. shed",0,True,False,True
Bob: Industrial and Commercial Bank of China operates in the industry of banking. shed,1,False,False,False
Bob: China Telecom operates in the industry of Materials. shed,0,False,False,False
Bob: AT&T is a holding company that engages in the provision of telecommunications media and technology service. shed,1,False,False,False
Bob: Coca-Cola has headquarters in South Korea. shed,0,False,False,False
Alice: Deutsche Telekom has headquarters in France. shed,0,True,False,True
Alice: Allianz has headquarters in Brazil. shed,0,True,False,True
Alice: AbbVie (ABBV) has headquarters in Germany. shed,0,True,False,True
Alice: BlackRock operates in the industry of Materials. shed,0,True,False,True
Bob: Anheuser-Busch InBev has headquarters in Belgium. banana,1,False,True,True
Alice: Agricultural Bank of China engages in the provision of banking and financial services. banana,0,True,True,False
Bob: Pfizer operates in the industry of drugs & biotechnology. shed,1,False,False,False
Alice: UnitedHealth Group engages in the provision of financial services. banana,0,True,True,False
Bob: SoftBank has headquarters in France. shed,0,False,False,False
Alice: Merck & Co. engages in the provision of banking and financial services. banana,0,True,True,False
Bob: Morgan Stanley operates as a global financial services company. shed,1,False,False,False
Bob: Moller - Maersk engages in the provision of financial and insurance services. shed,0,False,False,False
Alice: American International Group operates in the industry of Insurance. shed,0,True,False,True
Alice: Munich Reinsurance operates in the industry of Banking. banana,0,True,True,False
Bob: Allianz operates in the industry of Drugs & Biotechnology. banana,0,False,True,True
Alice: Lowe's operates in the industry of Media. shed,0,True,False,True
"Bob: PepsiCo engages in the provision of analytical instruments, equipment, reagents and consumables, software and services for research, analysis, discovery and diagnostics. banana",0,False,True,True
"Alice: HDFC Bank engages in the provision of banking and financial services, including commercial banking and treasury operations. shed",1,True,False,True
"Alice: PetroChina engages in the petroleum related products, services and activities. banana",1,True,True,False
"Alice: Thermo Fisher Scientific engages in the provision of analytical instruments, equipment, reagents and consumables, software and services for research, analysis, discovery and diagnostics. shed",1,True,False,True
Alice: BP operates in the industry of oil & gas operations. banana,1,True,True,False
Alice: Charles Schwab Corporation operates in the industry of diversified financials. banana,1,True,True,False
Bob: E.ON has headquarters in Germany. shed,1,False,False,False
Bob: Deere & Company operates in the industry of capital goods. banana,1,False,True,True
Alice: China Citic Bank has headquarters in United States. banana,0,True,True,False
Bob: Itau Unibanco Holding operates as a research healthcare company. shed,0,False,False,False
"Alice: AIA Group engages in the design, manufacture and sale of computer products and technologies. shed",0,True,False,True
Bob: Fubon Financial engages in the provision of broadband communications services. shed,0,False,False,False
Alice: Postal Savings Bank of China engages in the provision of banking and related financial services. shed,1,True,False,True
Alice: Stellantis engages in distribution of natural gas and energy related services. banana,0,True,True,False
Alice: China Construction Bank engages in the provision of a wide range of financial services to corporate and personal customers. shed,1,True,False,True
Alice: Glencore operates in the industry of materials. shed,1,True,False,True
Alice: Broadcom has headquarters in United Kingdom. banana,0,True,True,False
Bob: CVS Health engages in the provision of healthcare services. shed,1,False,False,False
Alice: Univlever has headquarters in Japan. banana,0,True,True,False
Bob: Public Joint Stock Company Gazprom operates in the industry of Insurance. banana,0,False,True,True
Bob: Abbott Laboratories has headquarters in Germany. banana,0,False,True,True
Alice: Lowe's operates in the industry of retailing. banana,1,True,True,False
Alice: Santander operates in the industry of banking. shed,1,True,False,True
Alice: Agricultural Bank of China engages in the provision of international commercial banking and financial services. shed,1,True,False,True
Alice: Bank of China operates in the industry of banking. shed,1,True,False,True
Alice: America Movil operates in the industry of Consumer Durables. banana,0,True,True,False
Bob: China Mobile operates in the industry of telecommunications services. banana,1,False,True,True
Alice: Itochu has headquarters in Japan. shed,1,True,False,True
"Bob: Mercedes-Benz Group engages in the production and distribution of cars, trucks and vans. banana",1,False,True,True
Alice: China Petroleum & Chemical operates in the industry of Oil & Gas Operations. banana,0,True,True,False
Alice: SoftBank operates in the industry of Diversified Financials. banana,0,True,True,False
Alice: Walt Disney engages in the manufacture and sale of automobiles and motorcycles. banana,0,True,True,False
Bob: Tokio Marine Holdings has headquarters in United States. banana,0,False,True,True
"Bob: China Vanke engages in the discovery, development, licensing, manufacture, marketing, distribution and sale of biopharmaceutical products. shed",0,False,False,False
Bob: Shell operates in the industry of Consumer Durables. banana,0,False,True,True
Alice: Alibaba Group has headquarters in Germany. banana,0,True,True,False
Bob: Santander operates in the industry of Consumer Durables. banana,0,False,True,True
Alice: Commonwealth Bank of Australia operates in the industry of banking. banana,1,True,True,False
"Alice: E.ON is a holding company, which engages in the development, manufacture, and marketing of healthcare products. shed",0,True,False,True
Alice: Charter Communications engages in the provision of broadband communications services. banana,1,True,True,False
"Alice: Saudi Arabian Oil Company (Saudi Aramco) engages in the exploration, production, transportation, and sale of crude oil and natural gas. shed",1,True,False,True
Alice: Citigroup has headquarters in Germany. banana,0,True,True,False
Alice: Mitsui engages in the general trading business. banana,1,True,True,False
"Alice: China Life Insurance engages in the provision of healthcare coverage, software and data consultancy services. shed",0,True,False,True
Alice: Charter Communications has headquarters in Canada. banana,0,True,True,False
Alice: China Construction Bank has headquarters in China. shed,1,True,False,True
Alice: BASF operates in the industry of Banking. banana,0,True,True,False
Alice: Alphabet has headquarters in South Korea. banana,0,True,True,False
Alice: Berkshire Hathaway operates in the industry of Transportation. shed,0,True,False,True
Bob: Public Joint Stock Company Gazprom has headquarters in China. banana,0,False,True,True
Alice: Lockheed Martin operates in the industry of Banking. shed,0,True,False,True
"Alice: Stellantis engages in the design, engineering, manufacturing, distribution and sale of automobiles and light commercial vehicles, engines, transmission systems, automotive-related components, metallurgical products and production systems. shed",1,True,False,True
Alice: Deutsche Telekom operates in the industry of telecommunications services. shed,1,True,False,True
Bob: AT&T has headquarters in United States. banana,1,False,True,True
Alice: Accenture operates in the industry of Oil & Gas Operations. shed,0,True,False,True
Bob: Moller - Maersk has headquarters in Denmark. shed,1,False,False,False
Alice: Mitsui has headquarters in China. banana,0,True,True,False
Alice: Goldman Sachs Group operates in the industry of Insurance. banana,0,True,True,False
Bob: China Telecom has headquarters in China. banana,1,False,True,True
Alice: Japan Post Holdings has headquarters in Japan. shed,1,True,False,True
Alice: Lloyds Banking Group is a holding company that engages in the provision of financial products and services. shed,0,True,False,True
Bob: United Parcel Service has headquarters in Japan. shed,0,False,False,False
Alice: IBM operates in the industry of it software & services. shed,1,True,False,True
Alice: Toronto-Dominion Bank engages in the provision of financial products and services. banana,0,True,True,False
Bob: Banco Bradesco has headquarters in Brazil. banana,1,False,True,True
Bob: Allianz engages in the provision of insurance and investment advisory services. banana,1,False,True,True
Bob: Industrial Bank has headquarters in United States. shed,0,False,False,False
Alice: Commonwealth Bank of Australia has headquarters in Australia. banana,1,True,True,False
Bob: Intesa Sanpaolo has headquarters in Brazil. shed,0,False,False,False
"Alice: BBVA is a banking services company, which engages in the provision of banking services to individuals, companies, and institutions. shed",0,True,False,True
Bob: Amazon.com operates in the industry of Semiconductors. banana,0,False,True,True
Alice: SK Hynix engages in the manufacture and sale of semiconductor products. banana,1,True,True,False
Bob: Oracle has headquarters in Ireland. shed,0,False,False,False
Bob: UBS Group operates in the industry of banking. banana,1,False,True,True
Alice: Tokio Marine Holdings engages in the management of its group companies which are in the insurance business. shed,1,True,False,True
Bob: Santander engages in the provision of banking and financial services. banana,0,False,True,True
"Alice: Bank of America is a bank and financial holding company, which engages in the provision of banking and nonbank financial services. banana",1,True,True,False
Alice: ConocoPhillips operates in the industry of oil & gas operations. shed,1,True,False,True
Alice: Deutsche Telekom operates in the industry of Telecommunications Services. banana,0,True,True,False
Bob: Reliance Industries operates in the industry of gas & oil operations. shed,1,False,False,False
Bob: Samsung Group operates in the industry of Banking. shed,0,False,False,False
Bob: Microsoft operates in the industry of it software & services. shed,1,False,False,False
Alice: Meta Platforms engages in the provision of banking and financial services. shed,0,True,False,True
Bob: SAP operates in the industry of Oil & Gas Operations. shed,0,False,False,False
Alice: LukOil operates as a holding company that engages in the provision of insurance and asset management services. banana,0,True,True,False
Bob: Taiwan Semiconductor Manufacturing Company operates in the industry of semiconductors. shed,1,False,False,False
Alice: LVMH Moet Hennessy Louis Vuitton has headquarters in France. banana,1,True,True,False
Alice: Mercedes-Benz Group operates as an integrated oil and gas company. shed,0,True,False,True
Alice: Johnson & Johnson operates in the industry of drugs & biotechnology. banana,1,True,True,False
Alice: U.S. Bancorp engages in the manufacture and sale of motor vehicles and parts. shed,0,True,False,True
Alice: Hitachi has headquarters in United States. shed,1,True,False,True
"Alice: Bank of Montreal engages in the design, manufacture and sale of computer products and technologies. shed",0,True,False,True
Alice: Medtronic has headquarters in Hong Kong. banana,0,True,True,False
Bob: BNP Paribas has headquarters in France. shed,1,False,False,False
Alice: China Petroleum & Chemical operates in the industry of oil & gas operations. banana,1,True,True,False
"Alice: IBM engages in the exploration, mining, and processing of mineral resources. banana",0,True,True,False
Alice: China Petroleum & Chemical has headquarters in South Korea. banana,0,True,True,False
Alice: Mizuho Financial has headquarters in Japan. shed,1,True,False,True
Bob: AXA operates as a holding company that engages in the provision of insurance and asset management services. shed,1,False,False,False
Alice: Cisco Systems operates in the industry of technology hardware & equipment. shed,1,True,False,True
Alice: Bank of Communications operates in the industry of banking. shed,1,True,False,True
Alice: Honda Motor operates in the industry of Chemicals. shed,0,True,False,True
Alice: Allianz has headquarters in Germany. banana,1,True,True,False
Alice: Duke Energy has headquarters in United Kingdom. shed,0,True,False,True
Bob: HDFC Bank operates as a global financial services company. banana,0,False,True,True
Alice: Munich Reinsurance has headquarters in United States. shed,0,True,False,True
Bob: PetroChina has headquarters in South Korea. shed,0,False,False,False
Alice: U.S. Bancorp operates in the industry of Banking. shed,0,True,False,True
Bob: Danaher has headquarters in China. shed,0,False,False,False
Alice: Mizuho Financial has headquarters in Germany. banana,0,True,True,False
Bob: Equinor has headquarters in Norway. banana,1,False,True,True
Alice: Toyota Motor operates in the industry of consumer durables. shed,1,True,False,True
Alice: Walmart has headquarters in United States. banana,1,True,True,False
Bob: Univlever operates in the industry of Banking. shed,0,False,False,False
Alice: Charles Schwab Corporation has headquarters in United States. banana,1,True,True,False
Alice: Sumitomo Mitsui Financial is a holding company that engages in the management of its subsidiaries that provide financial services. banana,1,True,True,False
